treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
Meayamycin (12.5h) - Unperturbed,all,6,0.03978277407482062,unnormalised,01_CDK9_pT186,NA,0.782833113577559,0.6516480453057366,0.9404274103607758,-0.35322331211665464,-0.6178351187571859,-0.08861150547612343
Meayamycin (12.5h) - Unperturbed,Cajal bodies,6,0.04201737876663309,unnormalised,01_CDK9_pT186,NA,0.7940598390133444,0.6662605974109528,0.9463729813591001,-0.33268036435174764,-0.5858415196074639,-0.07951920909603129
Meayamycin (12.5h) - Unperturbed,Cajal bodies - all,6,0.38095855474884727,relative_to_all,01_CDK9_pT186,6,1.0143411478654487,0.9848348017108742,1.0447315249883453,0.020542947764906946,-0.022046350765477125,0.06313224629529132
Meayamycin (12.5h) - Unperturbed,all,6,0.039848792570271664,unnormalised,01_CDK9_pT186,NA,0.7825591442510339,0.6511926077238871,0.9404265450608039,-0.3537283027230569,-0.6188437725261716,-0.08861283291994196
Meayamycin (12.5h) - Unperturbed,Nuclear periphery,6,0.7227359704362862,unnormalised,01_CDK9_pT186,NA,0.9715139212498805,0.8342701958863937,1.1313352722369643,-0.041693425917434475,-0.26141338851425644,0.17802653667938728
Meayamycin (12.5h) - Unperturbed,Nuclear periphery - all,6,1.398516692507451e-4,relative_to_all,01_CDK9_pT186,6,1.2414575030998967,1.1814503263942,1.3045125110819016,0.3120348768056223,0.24055897305169308,0.38351078055955173
Meayamycin (12.5h) - Unperturbed,all,6,0.039427205034380554,unnormalised,01_CDK9_pT186,NA,0.7827442830858946,0.6518241914864872,0.93995991665546,-0.35338702846848064,-0.6174451983341583,-0.08932885860280299
Meayamycin (12.5h) - Unperturbed,Nuclear speckles,6,0.20017106342844015,unnormalised,01_CDK9_pT186,NA,0.8791025355879244,0.7376089655043712,1.047738441666946,-0.18589664856647856,-0.43907190331467916,0.06727860618172217
Meayamycin (12.5h) - Unperturbed,Nuclear speckles - all,6,1.1553599104467021e-5,relative_to_all,01_CDK9_pT186,6,1.1231031060644054,1.1039428953191095,1.1425958645142618,0.16749037990200225,0.14266554641799417,0.19231521338601024
Meayamycin (12.5h) - Unperturbed,all,6,0.03999401765333124,unnormalised,01_CDK9_pT186,NA,0.7827170209675361,0.6512982269417711,0.9406534665218237,-0.35343727681746506,-0.6186097957208962,-0.08826475791403393
Meayamycin (12.5h) - Unperturbed,Nucleolus,6,0.006497925449816454,unnormalised,01_CDK9_pT186,NA,0.6538913425837454,0.5331996849443954,0.8019019890279241,-0.612877172526794,-0.9072521669160138,-0.31850217813757387
Meayamycin (12.5h) - Unperturbed,Nucleolus - all,6,1.3153105984594653e-4,relative_to_all,01_CDK9_pT186,6,0.8354121924874636,0.8020580503110757,0.8701533898774875,-0.25943989570932896,-0.31822143692898264,-0.20065835448967526
Meayamycin (12.5h) - Unperturbed,all,6,0.039743272534774346,unnormalised,01_CDK9_pT186,NA,0.7827284542437429,0.6515295315905624,0.9403469887038254,-0.35341620328773043,-0.6180975222126501,-0.08873488436281063
Meayamycin (12.5h) - Unperturbed,Nucleoplasm,6,0.019204963165482706,unnormalised,01_CDK9_pT186,NA,0.7128390867551604,0.5784049272553922,0.8785187325722144,-0.4883516492707988,-0.7898482526663785,-0.18685504587521945
