treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
CX5461 (2.5h) - Unperturbed,all,7,0.7782272239025875,unnormalised,NA,NA,1.0057212045862285,0.9680280980827799,1.0448820063773387,0.008230431878169717,-0.04687917096562858,0.06334003472196782
CX5461 (2.5h) - Unperturbed,Cajal bodies,7,0.1279415490374662,unnormalised,NA,NA,1.397613645397288,0.9556946098647564,2.043878747079172,0.48296559897899927,-0.0653784131040565,1.031309611062055
CX5461 (2.5h) - Unperturbed,Cajal bodies - all,7,0.11709927566357592,relative_to_all,NA,7,1.38966309850481,0.9686417963933601,1.9936818073889457,0.4747351671008297,-0.04596483905864074,0.9954351732603002
CX5461 (2.5h) - Unperturbed,all,7,0.7713533374790853,unnormalised,NA,NA,1.0058952321555164,0.9682579856433132,1.0449954795889866,0.008480050749073922,-0.04653660005331422,0.06349670155146221
CX5461 (2.5h) - Unperturbed,Nuclear periphery,7,0.07334531603488048,unnormalised,NA,NA,2.0461369408976564,1.0505129201343262,3.9853640071087177,1.0329027029242284,0.07109390565598041,1.994711500192476
CX5461 (2.5h) - Unperturbed,Nuclear periphery - all,7,0.08291529484736171,relative_to_all,NA,7,2.034145182806984,1.0219394710598795,4.048915559006146,1.0244226521751543,0.03130974873366322,2.017535555616645
CX5461 (2.5h) - Unperturbed,all,7,0.7723671792223753,unnormalised,NA,NA,1.005870028381896,0.9682216174634163,1.0449823632813338,0.008443902039352217,-0.04659078930757279,0.06347859338627723
CX5461 (2.5h) - Unperturbed,Nuclear speckles,7,0.1676913702132481,unnormalised,NA,NA,1.0835083094185953,0.9783018250061036,1.2000286890723302,0.1157102174934529,-0.03164846175324147,0.2630688967401475
CX5461 (2.5h) - Unperturbed,Nuclear speckles - all,7,0.1699760225921339,relative_to_all,NA,7,1.0771852017119876,0.9792954567708795,1.1848599426911988,0.10726631545410069,-0.030183903382668235,0.24471653429086979
CX5461 (2.5h) - Unperturbed,all,7,0.7645647295792203,unnormalised,NA,NA,1.0060718997364917,0.9684605772032746,1.0451439028756069,0.008733412187811101,-0.04623477216199817,0.0637015965376204
CX5461 (2.5h) - Unperturbed,Nucleolus,7,1.767307929534391e-7,unnormalised,NA,NA,0.46535957280004986,0.4322205362966353,0.5010394319811284,-1.103582210001876,-1.210160473616718,-0.9970039463870342
CX5461 (2.5h) - Unperturbed,Nucleolus - all,7,4.674569099350096e-7,relative_to_all,NA,7,0.4625510094476705,0.42453338807986873,0.5039731675964372,-1.1123156221896873,-1.236050073681377,-0.9885811706979971
CX5461 (2.5h) - Unperturbed,all,7,0.7786538152359618,unnormalised,NA,NA,1.0057436631082004,0.9678310875134657,1.0451413773875367,0.00826264799966038,-0.04717281440255657,0.06369811040187698
CX5461 (2.5h) - Unperturbed,Nucleoplasm,7,0.5362714389968553,unnormalised,NA,NA,1.0443406303686644,0.9163258121823319,1.1902396917547495,0.06259234944734454,-0.12606743538187512,0.251252134276564
CX5461 (2.5h) - Unperturbed,Nucleoplasm - all,7,0.48006935729617006,relative_to_all,NA,7,1.03837654531293,0.9405352796503942,1.1463959653451832,0.05432970144768436,-0.08844603436902103,0.19710543726438956
CX5461 (2.5h) - Unperturbed,all,7,0.7790260420761791,unnormalised,NA,NA,1.0056785267891464,0.9681250274756672,1.0446887236062161,0.00816920978963581,-0.04673472004105475,0.0630731396203262
CX5461 (2.5h) - Unperturbed,PML bodies,7,0.3254490405653256,unnormalised,NA,NA,1.1205216465153847,0.9074367228565379,1.3836433204478646,0.16417051945852326,-0.14013104990998515,0.4684720888270318
CX5461 (2.5h) - Unperturbed,PML bodies - all,7,0.37765861925450217,relative_to_all,NA,7,1.1141946622773191,0.8896720470013406,1.395379060892759,0.1560013096688876,-0.1686544704469554,0.4806570897847306
